Player Name;SteamID64;Weapon Class;Purchased Count;Dropped Count;Picked Up From Teammate;Total Shots Fired;Total Hits Registered;Total Misses;Total Kills;Headshot Kills;Headshot/Kills Ratio
gafolo;76561198135228658;Molotov;49;0;0;24;5;19;1;0;0.00%
gafolo;76561198135228658;Defuse Kit;11;0;0;0;0;0;0;0;0.00%
gafolo;76561198135228658;M4A4;14;0;0;106;24;82;6;1;16.67%
gafolo;76561198135228658;MAC-10;13;0;0;54;12;42;2;1;50.00%
gafolo;76561198135228658;Tec-9;13;0;0;42;7;35;2;2;100.00%
gafolo;76561198135228658;P250;2;0;0;7;1;6;0;0;0.00%
gafolo;76561198135228658;Flashbang;162;0;0;65;1;64;0;0;0.00%
gafolo;76561198135228658;Knife;77;0;0;101;0;101;0;0;0.00%
gafolo;76561198135228658;World;0;0;0;0;0;0;1;0;0.00%
gafolo;76561198135228658;Kevlar + Helmet;51;0;0;0;0;0;0;0;0.00%
gafolo;76561198135228658;Galil AR;17;0;0;115;21;94;5;2;40.00%
gafolo;76561198135228658;SSG 08;1;0;0;0;0;0;0;0;0.00%
gafolo;76561198135228658;Dual Berettas;2;0;0;0;0;0;0;0;0.00%
gafolo;76561198135228658;Kevlar Vest;23;0;0;0;0;0;0;0;0.00%
gafolo;76561198135228658;C4;45;0;0;0;0;0;0;0;0.00%
gafolo;76561198135228658;MP9;11;0;0;121;33;88;9;5;55.56%
gafolo;76561198135228658;M4A1;11;0;0;86;17;69;5;1;20.00%
gafolo;76561198135228658;Desert Eagle;6;0;0;16;5;11;3;1;33.33%
gafolo;76561198135228658;HE Grenade;96;0;0;58;7;51;0;0;0.00%
gafolo;76561198135228658;Incendiary Grenade;43;0;0;31;2;29;0;0;0.00%
gafolo;76561198135228658;USP-S;36;0;0;32;4;28;2;2;100.00%
gafolo;76561198135228658;Smoke Grenade;146;0;0;96;2;94;0;0;0.00%
gafolo;76561198135228658;AWP;8;0;0;3;0;3;0;0;0.00%
Luken;76561198006379986;AWP;2;0;0;2;0;2;0;0;0.00%
Luken;76561198006379986;C4;18;0;0;0;0;0;0;0;0.00%
Luken;76561198006379986;Galil AR;7;0;0;19;5;14;2;2;100.00%
Luken;76561198006379986;Kevlar + Helmet;39;0;0;0;0;0;0;0;0.00%
Luken;76561198006379986;Flashbang;45;0;0;28;0;28;0;0;0.00%
Luken;76561198006379986;USP-S;17;0;0;17;4;13;2;2;100.00%
Luken;76561198006379986;AK-47;25;0;0;285;46;239;18;13;72.22%
Luken;76561198006379986;MP9;2;0;0;3;0;3;0;0;0.00%
Luken;76561198006379986;MAC-10;2;0;0;27;8;19;1;1;100.00%
Luken;76561198006379986;Defuse Kit;6;0;0;0;0;0;0;0;0.00%
Luken;76561198006379986;Molotov;25;0;0;20;0;20;0;0;0.00%
Luken;76561198006379986;Glock-18;33;0;0;84;8;76;0;0;0.00%
Luken;76561198006379986;P250;2;0;0;4;1;3;1;1;100.00%
Luken;76561198006379986;Kevlar Vest;17;0;0;0;0;0;0;0;0.00%
Luken;76561198006379986;Smoke Grenade;62;0;0;40;0;40;0;0;0.00%
Luken;76561198006379986;HE Grenade;35;0;0;22;3;19;0;0;0.00%
Luken;76561198006379986;Dual Berettas;2;0;0;15;2;13;1;1;100.00%
Luken;76561198006379986;M4A1;7;0;0;127;13;114;5;2;40.00%
Luken;76561198006379986;Knife;47;0;0;156;0;156;0;0;0.00%
Luken;76561198006379986;Tec-9;5;0;0;21;7;14;1;1;100.00%
Luken;76561198006379986;Incendiary Grenade;15;0;0;11;1;10;0;0;0.00%
Luken;76561198006379986;Desert Eagle;6;0;0;12;3;9;0;0;0.00%
Luken;76561198006379986;Five-SeveN;1;0;0;4;2;2;1;0;0.00%
Luken;76561198006379986;M4A4;4;0;0;76;23;53;7;3;42.86%
REZ;76561198034172415;SSG 08;1;0;0;0;0;0;0;0;0.00%
REZ;76561198034172415;MP9;1;0;0;12;4;8;1;0;0.00%
REZ;76561198034172415;USP-S;47;0;0;80;14;66;4;3;75.00%
REZ;76561198034172415;AK-47;44;0;0;693;91;602;30;19;63.33%
REZ;76561198034172415;Glock-18;44;0;0;48;9;39;2;2;100.00%
REZ;76561198034172415;C4;26;0;0;0;0;0;0;0;0.00%
REZ;76561198034172415;Molotov;49;0;0;38;2;36;0;0;0.00%
REZ;76561198034172415;Knife;85;0;0;48;0;48;0;0;0.00%
REZ;76561198034172415;P250;2;0;0;14;2;12;2;2;100.00%
REZ;76561198034172415;Kevlar Vest;26;0;0;0;0;0;0;0;0.00%
REZ;76561198034172415;Smoke Grenade;135;0;0;81;0;81;0;0;0.00%
REZ;76561198034172415;Desert Eagle;9;0;0;23;3;20;2;2;100.00%
REZ;76561198034172415;M4A4;9;0;0;61;14;47;6;3;50.00%
REZ;76561198034172415;Incendiary Grenade;59;0;0;45;6;39;0;0;0.00%
REZ;76561198034172415;FAMAS;3;0;0;8;2;6;0;0;0.00%
REZ;76561198034172415;Five-SeveN;13;0;0;80;10;70;2;0;0.00%
REZ;76561198034172415;MP7;3;0;0;55;14;41;5;3;60.00%
REZ;76561198034172415;HE Grenade;81;0;0;54;20;34;1;0;0.00%
REZ;76561198034172415;Defuse Kit;20;0;0;0;0;0;0;0;0.00%
REZ;76561198034172415;AWP;4;0;0;6;2;4;5;0;0.00%
REZ;76561198034172415;Decoy Grenade;1;0;0;0;0;0;0;0;0.00%
REZ;76561198034172415;Kevlar + Helmet;64;0;0;0;0;0;0;0;0.00%
REZ;76561198034172415;Flashbang;154;0;0;90;0;90;0;0;0.00%
REZ;76561198034172415;Galil AR;8;0;0;181;32;149;9;4;44.44%
REZ;76561198034172415;M4A1;32;0;0;410;75;335;26;12;46.15%
REZ;76561198034172415;Tec-9;6;0;0;33;3;30;0;0;0.00%
Snax;76561197982141573;M4A4;6;0;0;88;7;81;1;1;100.00%
Snax;76561197982141573;World;0;0;0;0;0;0;1;0;0.00%
Snax;76561197982141573;FAMAS;2;0;0;8;2;6;2;2;100.00%
Snax;76561197982141573;MAC-10;4;0;0;98;9;89;0;0;0.00%
Snax;76561197982141573;Flashbang;145;0;0;100;0;100;0;0;0.00%
Snax;76561197982141573;AWP;5;0;0;1;0;1;1;1;100.00%
Snax;76561197982141573;Dual Berettas;2;0;0;14;4;10;0;0;0.00%
Snax;76561197982141573;USP-S;44;0;0;53;6;47;2;2;100.00%
Snax;76561197982141573;M4A1;33;0;0;780;73;707;26;8;30.77%
Snax;76561197982141573;Kevlar Vest;30;0;0;0;0;0;0;0;0.00%
Snax;76561197982141573;Knife;90;0;0;168;0;168;0;0;0.00%
Snax;76561197982141573;Incendiary Grenade;62;0;0;38;3;35;0;0;0.00%
Snax;76561197982141573;Defuse Kit;24;0;0;0;0;0;0;0;0.00%
Snax;76561197982141573;AK-47;39;0;0;825;81;744;32;16;50.00%
Snax;76561197982141573;C4;42;0;0;0;0;0;0;0;0.00%
Snax;76561197982141573;MP9;5;0;0;52;15;37;3;2;66.67%
Snax;76561197982141573;SSG 08;2;0;0;13;0;13;0;0;0.00%
Snax;76561197982141573;Desert Eagle;6;0;0;32;5;27;1;1;100.00%
Snax;76561197982141573;HE Grenade;117;0;0;89;37;52;1;0;0.00%
Snax;76561197982141573;Five-SeveN;10;0;0;59;12;47;4;1;25.00%
Snax;76561197982141573;Glock-18;48;0;0;73;23;50;6;5;83.33%
Snax;76561197982141573;Tec-9;7;0;0;16;1;15;1;1;100.00%
Snax;76561197982141573;P250;2;0;0;2;0;2;0;0;0.00%
Snax;76561197982141573;Kevlar + Helmet;57;0;0;0;0;0;0;0;0.00%
Snax;76561197982141573;Smoke Grenade;139;0;0;87;0;87;0;0;0.00%
Snax;76561197982141573;Molotov;60;0;0;38;3;35;0;0;0.00%
Snax;76561197982141573;Galil AR;4;0;0;60;11;49;3;0;0.00%
siuhy;76561198150673360;M4A1;16;0;0;235;23;212;8;6;75.00%
siuhy;76561198150673360;MP9;8;0;0;92;8;84;2;1;50.00%
siuhy;76561198150673360;Smoke Grenade;170;0;0;112;0;112;0;0;0.00%
siuhy;76561198150673360;AK-47;41;0;0;427;51;376;17;13;76.47%
siuhy;76561198150673360;Defuse Kit;23;0;0;0;0;0;0;0;0.00%
siuhy;76561198150673360;Knife;97;0;0;129;0;129;0;0;0.00%
siuhy;76561198150673360;M4A4;14;0;0;467;31;436;9;4;44.44%
siuhy;76561198150673360;Incendiary Grenade;46;0;0;33;3;30;0;0;0.00%
siuhy;76561198150673360;Glock-18;59;0;0;75;10;65;2;1;50.00%
siuhy;76561198150673360;Tec-9;12;0;0;39;5;34;2;2;100.00%
siuhy;76561198150673360;USP-S;52;0;0;57;11;46;3;2;66.67%
siuhy;76561198150673360;MAC-10;9;0;0;33;7;26;0;0;0.00%
siuhy;76561198150673360;World;0;0;0;0;0;0;1;0;0.00%
siuhy;76561198150673360;FAMAS;10;0;0;93;14;79;7;3;42.86%
siuhy;76561198150673360;P250;8;0;0;6;2;4;0;0;0.00%
siuhy;76561198150673360;Galil AR;16;0;0;260;26;234;7;4;57.14%
siuhy;76561198150673360;Five-SeveN;7;0;0;17;5;12;2;2;100.00%
siuhy;76561198150673360;Molotov;58;0;0;37;0;37;1;0;0.00%
siuhy;76561198150673360;Desert Eagle;4;0;0;5;0;5;0;0;0.00%
siuhy;76561198150673360;Dual Berettas;8;0;0;0;0;0;0;0;0.00%
siuhy;76561198150673360;Flashbang;164;0;0;99;1;98;0;0;0.00%
siuhy;76561198150673360;Kevlar Vest;24;0;0;0;0;0;0;0;0.00%
siuhy;76561198150673360;AWP;6;0;0;1;0;1;0;0;0.00%
siuhy;76561198150673360;C4;57;0;0;0;0;0;0;0;0.00%
siuhy;76561198150673360;Kevlar + Helmet;69;0;0;0;0;0;0;0;0.00%
siuhy;76561198150673360;HE Grenade;78;0;0;61;21;40;1;0;0.00%
nitr0;76561197995889730;Tec-9;10;0;0;53;11;42;4;3;75.00%
nitr0;76561197995889730;CZ75 Auto;4;0;0;31;12;19;4;3;75.00%
nitr0;76561197995889730;Kevlar Vest;18;0;0;0;0;0;0;0;0.00%
nitr0;76561197995889730;M4A4;20;0;0;239;38;201;16;11;68.75%
nitr0;76561197995889730;Glock-18;45;0;0;67;13;54;4;3;75.00%
nitr0;76561197995889730;Defuse Kit;12;0;0;0;0;0;0;0;0.00%
nitr0;76561197995889730;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
nitr0;76561197995889730;USP-S;27;0;0;47;7;40;5;4;80.00%
nitr0;76561197995889730;HE Grenade;57;0;0;37;16;21;2;0;0.00%
nitr0;76561197995889730;Molotov;47;0;0;36;4;32;0;0;0.00%
nitr0;76561197995889730;P250;2;0;0;1;0;1;0;0;0.00%
nitr0;76561197995889730;Desert Eagle;5;0;0;11;3;8;2;2;100.00%
nitr0;76561197995889730;MAC-10;3;0;0;36;2;34;0;0;0.00%
nitr0;76561197995889730;MP9;8;0;0;94;20;74;8;3;37.50%
nitr0;76561197995889730;Kevlar + Helmet;45;0;0;0;0;0;0;0;0.00%
nitr0;76561197995889730;Galil AR;11;0;0;82;6;76;1;1;100.00%
nitr0;76561197995889730;Flashbang;122;0;0;70;0;70;0;0;0.00%
nitr0;76561197995889730;M4A1;3;0;0;11;2;9;1;0;0.00%
nitr0;76561197995889730;AK-47;31;0;0;224;26;198;11;8;72.73%
nitr0;76561197995889730;Smoke Grenade;134;0;0;102;2;100;0;0;0.00%
nitr0;76561197995889730;FAMAS;2;0;0;15;4;11;1;0;0.00%
nitr0;76561197995889730;AWP;3;0;0;1;0;1;1;0;0.00%
nitr0;76561197995889730;C4;40;0;0;0;0;0;0;0;0.00%
nitr0;76561197995889730;Incendiary Grenade;35;0;0;30;3;27;0;0;0.00%
nitr0;76561197995889730;World;0;0;0;0;0;0;1;0;0.00%
nitr0;76561197995889730;Knife;67;0;0;65;0;65;0;0;0.00%
Vexite;76561198052888143;M4A1;11;0;0;127;23;104;4;0;0.00%
Vexite;76561198052888143;C4;33;0;0;0;0;0;0;0;0.00%
Vexite;76561198052888143;Knife;95;0;0;95;0;95;0;0;0.00%
Vexite;76561198052888143;MP9;9;0;0;73;25;48;4;1;25.00%
Vexite;76561198052888143;Galil AR;7;0;0;84;11;73;4;4;100.00%
Vexite;76561198052888143;AK-47;45;0;0;623;86;537;40;31;77.50%
Vexite;76561198052888143;HE Grenade;130;0;0;101;37;64;2;0;0.00%
Vexite;76561198052888143;MP7;7;0;0;90;16;74;3;3;100.00%
Vexite;76561198052888143;MAC-10;5;0;0;95;22;73;5;2;40.00%
Vexite;76561198052888143;M4A4;36;0;0;535;129;406;41;20;48.78%
Vexite;76561198052888143;AWP;9;0;0;1;0;1;0;0;0.00%
Vexite;76561198052888143;Five-SeveN;4;0;0;0;0;0;0;0;0.00%
Vexite;76561198052888143;Decoy Grenade;1;0;0;1;0;1;0;0;0.00%
Vexite;76561198052888143;Smoke Grenade;169;0;0;120;1;119;0;0;0.00%
Vexite;76561198052888143;Incendiary Grenade;103;0;0;77;5;72;0;0;0.00%
Vexite;76561198052888143;Defuse Kit;31;0;0;0;0;0;0;0;0.00%
Vexite;76561198052888143;Kevlar Vest;29;0;0;0;0;0;0;0;0.00%
Vexite;76561198052888143;Desert Eagle;7;0;0;24;2;22;2;2;100.00%
Vexite;76561198052888143;Dual Berettas;3;0;0;29;7;22;3;2;66.67%
Vexite;76561198052888143;Tec-9;7;0;0;25;3;22;2;2;100.00%
Vexite;76561198052888143;P250;2;0;0;2;0;2;0;0;0.00%
Vexite;76561198052888143;Glock-18;53;0;0;89;11;78;4;2;50.00%
Vexite;76561198052888143;USP-S;49;0;0;41;3;38;4;4;100.00%
Vexite;76561198052888143;Flashbang;173;0;0;77;1;76;0;0;0.00%
Vexite;76561198052888143;FAMAS;3;0;0;0;0;0;0;0;0.00%
Vexite;76561198052888143;Kevlar + Helmet;77;0;0;0;0;0;0;0;0.00%
Vexite;76561198052888143;Molotov;54;0;0;46;11;35;2;0;0.00%
SHOCK;76561198169560297;Kevlar + Helmet;38;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;Smoke Grenade;103;0;0;82;3;79;0;0;0.00%
SHOCK;76561198169560297;Five-SeveN;3;0;0;26;6;20;1;0;0.00%
SHOCK;76561198169560297;Desert Eagle;5;0;0;20;4;16;1;1;100.00%
SHOCK;76561198169560297;P250;2;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;Defuse Kit;24;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;Glock-18;32;0;0;82;17;65;4;3;75.00%
SHOCK;76561198169560297;AK-47;30;0;0;296;52;244;26;14;53.85%
SHOCK;76561198169560297;Knife;69;0;0;71;0;71;0;0;0.00%
SHOCK;76561198169560297;Galil AR;8;0;0;34;5;29;2;1;50.00%
SHOCK;76561198169560297;AWP;2;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;C4;23;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;Kevlar Vest;32;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;M4A1;2;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;Tec-9;4;0;0;9;0;9;0;0;0.00%
SHOCK;76561198169560297;MP9;6;0;0;120;16;104;3;2;66.67%
SHOCK;76561198169560297;CZ75 Auto;1;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;MAC-10;1;0;0;0;0;0;0;0;0.00%
SHOCK;76561198169560297;FAMAS;3;0;0;34;7;27;2;0;0.00%
SHOCK;76561198169560297;HE Grenade;64;0;0;47;15;32;0;0;0.00%
SHOCK;76561198169560297;USP-S;43;0;0;68;17;51;5;5;100.00%
SHOCK;76561198169560297;M4A4;24;0;0;510;57;453;18;5;27.78%
SHOCK;76561198169560297;Flashbang;119;0;0;71;0;71;0;0;0.00%
SHOCK;76561198169560297;Incendiary Grenade;44;0;0;41;3;38;0;0;0.00%
SHOCK;76561198169560297;Molotov;42;0;0;33;5;28;0;0;0.00%
nilo;76561198161056567;P250;2;0;0;3;1;2;0;0;0.00%
nilo;76561198161056567;AWP;2;0;0;3;1;2;1;0;0.00%
nilo;76561198161056567;MP9;6;0;0;86;19;67;5;3;60.00%
nilo;76561198161056567;Incendiary Grenade;38;0;0;22;4;18;0;0;0.00%
nilo;76561198161056567;Kevlar Vest;28;0;0;0;0;0;0;0;0.00%
nilo;76561198161056567;HE Grenade;61;0;0;23;8;15;0;0;0.00%
nilo;76561198161056567;M4A4;32;0;0;396;48;348;11;4;36.36%
nilo;76561198161056567;Flashbang;105;0;0;40;0;40;0;0;0.00%
nilo;76561198161056567;Dual Berettas;2;0;0;18;1;17;1;1;100.00%
nilo;76561198161056567;AK-47;57;0;0;819;141;678;49;27;55.10%
nilo;76561198161056567;Knife;84;0;0;29;0;29;0;0;0.00%
nilo;76561198161056567;Smoke Grenade;116;0;0;59;0;59;0;0;0.00%
nilo;76561198161056567;USP-S;37;0;0;43;8;35;6;5;83.33%
nilo;76561198161056567;Defuse Kit;13;0;0;0;0;0;0;0;0.00%
nilo;76561198161056567;Galil AR;9;0;0;125;20;105;10;7;70.00%
nilo;76561198161056567;FAMAS;3;0;0;42;5;37;1;0;0.00%
nilo;76561198161056567;C4;42;0;0;0;0;0;0;0;0.00%
nilo;76561198161056567;Molotov;44;0;0;27;4;23;1;0;0.00%
nilo;76561198161056567;Glock-18;49;0;0;137;13;124;4;4;100.00%
nilo;76561198161056567;Kevlar + Helmet;66;0;0;0;0;0;0;0;0.00%
nilo;76561198161056567;Desert Eagle;5;0;0;7;1;6;1;1;100.00%
nilo;76561198161056567;Zeus x27;1;0;0;0;0;0;0;0;0.00%
nilo;76561198161056567;M4A1;1;0;0;0;0;0;0;0;0.00%
nilo;76561198161056567;Tec-9;6;0;0;11;4;7;0;0;0.00%
nilo;76561198161056567;SSG 08;1;0;0;0;0;0;0;0;0.00%
nilo;76561198161056567;Five-SeveN;1;0;0;2;0;2;0;0;0.00%
nilo;76561198161056567;MAC-10;2;0;0;0;0;0;0;0;0.00%
nettik;76561198332845251;Five-SeveN;6;0;0;22;3;19;1;0;0.00%
nettik;76561198332845251;M4A4;31;0;0;278;31;247;10;4;40.00%
nettik;76561198332845251;Glock-18;55;0;0;63;12;51;5;4;80.00%
nettik;76561198332845251;FAMAS;5;0;0;67;13;54;1;0;0.00%
nettik;76561198332845251;Galil AR;10;0;0;122;20;102;6;4;66.67%
nettik;76561198332845251;P250;1;0;0;5;0;5;0;0;0.00%
nettik;76561198332845251;World;0;0;0;0;0;0;2;0;0.00%
nettik;76561198332845251;AWP;9;0;0;0;0;0;0;0;0.00%
nettik;76561198332845251;Defuse Kit;22;0;0;0;0;0;0;0;0.00%
nettik;76561198332845251;USP-S;49;0;0;68;9;59;8;7;87.50%
nettik;76561198332845251;MP7;2;0;0;23;3;20;2;2;100.00%
nettik;76561198332845251;Kevlar Vest;30;0;0;0;0;0;0;0;0.00%
nettik;76561198332845251;HE Grenade;112;0;0;74;33;41;0;0;0.00%
nettik;76561198332845251;Tec-9;11;0;0;25;7;18;2;0;0.00%
nettik;76561198332845251;Kevlar + Helmet;81;0;0;0;0;0;0;0;0.00%
nettik;76561198332845251;Smoke Grenade;160;0;0;99;0;99;0;0;0.00%
nettik;76561198332845251;Desert Eagle;11;0;0;49;8;41;7;6;85.71%
nettik;76561198332845251;Incendiary Grenade;75;0;0;51;5;46;0;0;0.00%
nettik;76561198332845251;MP9;2;0;0;20;4;16;1;1;100.00%
nettik;76561198332845251;Molotov;50;0;0;37;8;29;1;0;0.00%
nettik;76561198332845251;MAC-10;6;0;0;108;26;82;6;4;66.67%
nettik;76561198332845251;M4A1;24;0;0;349;93;256;25;12;48.00%
nettik;76561198332845251;AK-47;41;0;0;534;90;444;30;14;46.67%
nettik;76561198332845251;C4;36;0;0;0;0;0;0;0;0.00%
nettik;76561198332845251;Flashbang;282;0;0;106;1;105;0;0;0.00%
nettik;76561198332845251;Dual Berettas;3;0;0;8;0;8;0;0;0.00%
nettik;76561198332845251;MAG-7;1;0;0;1;0;1;0;0;0.00%
nettik;76561198332845251;Decoy Grenade;1;0;0;1;0;1;0;0;0.00%
nettik;76561198332845251;Knife;96;0;0;95;0;95;0;0;0.00%
insani;76561198061423730;Incendiary Grenade;71;0;0;53;10;43;0;0;0.00%
insani;76561198061423730;Kevlar + Helmet;54;0;0;0;0;0;0;0;0.00%
insani;76561198061423730;Flashbang;115;0;0;62;0;62;0;0;0.00%
insani;76561198061423730;Kevlar Vest;29;0;0;0;0;0;0;0;0.00%
insani;76561198061423730;Galil AR;8;0;0;24;6;18;1;0;0.00%
insani;76561198061423730;World;0;0;0;0;0;0;2;0;0.00%
insani;76561198061423730;C4;22;0;0;0;0;0;0;0;0.00%
insani;76561198061423730;Tec-9;2;0;0;7;1;6;1;1;100.00%
insani;76561198061423730;USP-S;41;0;0;23;2;21;1;1;100.00%
insani;76561198061423730;HE Grenade;90;0;0;66;28;38;0;0;0.00%
insani;76561198061423730;M4A1;20;0;0;253;52;201;15;6;40.00%
insani;76561198061423730;Defuse Kit;25;0;0;0;0;0;0;0;0.00%
insani;76561198061423730;AWP;5;0;0;0;0;0;0;0;0.00%
insani;76561198061423730;Dual Berettas;3;0;0;11;1;10;2;1;50.00%
insani;76561198061423730;SSG 08;1;0;0;0;0;0;0;0;0.00%
insani;76561198061423730;Five-SeveN;1;0;0;1;0;1;0;0;0.00%
insani;76561198061423730;P250;4;0;0;12;3;9;1;0;0.00%
insani;76561198061423730;FAMAS;2;0;0;46;4;42;2;2;100.00%
insani;76561198061423730;MAC-10;2;0;0;0;0;0;0;0;0.00%
insani;76561198061423730;AK-47;39;0;0;586;82;504;36;21;58.33%
insani;76561198061423730;Molotov;36;0;0;29;5;24;0;0;0.00%
insani;76561198061423730;Smoke Grenade;118;0;0;74;0;74;0;0;0.00%
insani;76561198061423730;MP9;6;0;0;93;26;67;4;1;25.00%
insani;76561198061423730;Glock-18;35;0;0;71;12;59;6;4;66.67%
insani;76561198061423730;Knife;71;0;0;82;0;82;0;0;0.00%
insani;76561198061423730;M4A4;16;0;0;202;45;157;16;7;43.75%
insani;76561198061423730;Desert Eagle;12;0;0;7;1;6;0;0;0.00%
fer;76561197999186947;Kevlar + Helmet;38;0;0;0;0;0;0;0;0.00%
fer;76561197999186947;HE Grenade;18;0;0;13;5;8;0;0;0.00%
fer;76561197999186947;AWP;2;0;0;0;0;0;0;0;0.00%
fer;76561197999186947;Galil AR;7;0;0;51;11;40;2;0;0.00%
fer;76561197999186947;Kevlar Vest;18;0;0;0;0;0;0;0;0.00%
fer;76561197999186947;M4A1;12;0;0;144;15;129;4;0;0.00%
fer;76561197999186947;Defuse Kit;4;0;0;0;0;0;0;0;0.00%
fer;76561197999186947;Desert Eagle;6;0;0;24;4;20;4;4;100.00%
fer;76561197999186947;MAC-10;3;0;0;9;0;9;0;0;0.00%
fer;76561197999186947;C4;17;0;0;0;0;0;0;0;0.00%
fer;76561197999186947;Molotov;13;0;0;8;1;7;0;0;0.00%
fer;76561197999186947;Incendiary Grenade;12;0;0;7;0;7;0;0;0.00%
fer;76561197999186947;Decoy Grenade;1;0;0;0;0;0;0;0;0.00%
fer;76561197999186947;Knife;53;0;0;36;0;36;0;0;0.00%
fer;76561197999186947;USP-S;20;0;0;53;14;39;6;6;100.00%
fer;76561197999186947;AK-47;30;0;0;299;31;268;8;6;75.00%
fer;76561197999186947;Smoke Grenade;47;0;0;25;0;25;0;0;0.00%
fer;76561197999186947;Tec-9;2;0;0;7;1;6;0;0;0.00%
fer;76561197999186947;MP9;1;0;0;36;4;32;1;0;0.00%
fer;76561197999186947;Flashbang;59;0;0;31;0;31;0;0;0.00%
fer;76561197999186947;Glock-18;41;0;0;87;13;74;5;3;60.00%
fer;76561197999186947;Five-SeveN;3;0;0;51;9;42;1;1;100.00%
fer;76561197999186947;FAMAS;1;0;0;7;3;4;1;0;0.00%
fer;76561197999186947;P250;1;0;0;4;0;4;1;1;100.00%
HEN1;76561198018027263;MP7;2;0;0;28;4;24;2;2;100.00%
HEN1;76561198018027263;SSG 08;3;0;0;22;0;22;0;0;0.00%
HEN1;76561198018027263;AK-47;17;0;0;163;25;138;9;3;33.33%
HEN1;76561198018027263;M4A4;2;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;Smoke Grenade;66;0;0;40;0;40;0;0;0.00%
HEN1;76561198018027263;Molotov;21;0;0;15;3;12;0;0;0.00%
HEN1;76561198018027263;M4A1;8;0;0;118;21;97;7;2;28.57%
HEN1;76561198018027263;HE Grenade;11;0;0;10;4;6;0;0;0.00%
HEN1;76561198018027263;Decoy Grenade;2;0;0;1;0;1;0;0;0.00%
HEN1;76561198018027263;Kevlar + Helmet;28;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;Tec-9;5;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;MP9;2;0;0;30;4;26;2;2;100.00%
HEN1;76561198018027263;Galil AR;8;0;0;62;10;52;1;0;0.00%
HEN1;76561198018027263;AWP;18;0;0;37;3;34;13;1;7.69%
HEN1;76561198018027263;Incendiary Grenade;22;0;0;15;1;14;0;0;0.00%
HEN1;76561198018027263;Glock-18;35;0;0;118;14;104;4;3;75.00%
HEN1;76561198018027263;P250;6;0;0;19;4;15;1;1;100.00%
HEN1;76561198018027263;Knife;47;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;Desert Eagle;2;0;0;5;1;4;1;1;100.00%
HEN1;76561198018027263;MAC-10;1;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;Kevlar Vest;17;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;USP-S;18;0;0;72;5;67;2;1;50.00%
HEN1;76561198018027263;C4;29;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;Defuse Kit;4;0;0;0;0;0;0;0;0.00%
HEN1;76561198018027263;Five-SeveN;3;0;0;12;2;10;1;1;100.00%
HEN1;76561198018027263;Dual Berettas;2;0;0;18;6;12;2;2;100.00%
HEN1;76561198018027263;Flashbang;84;0;0;66;0;66;0;0;0.00%
Sonic;76561197975129851;AK-47;34;0;0;663;90;573;33;20;60.61%
Sonic;76561197975129851;Incendiary Grenade;47;0;0;40;2;38;0;0;0.00%
Sonic;76561197975129851;AWP;1;0;0;3;0;3;0;0;0.00%
Sonic;76561197975129851;Decoy Grenade;1;0;0;0;0;0;0;0;0.00%
Sonic;76561197975129851;World;0;0;0;0;0;0;1;0;0.00%
Sonic;76561197975129851;Desert Eagle;7;0;0;19;4;15;0;0;0.00%
Sonic;76561197975129851;Flashbang;107;0;0;79;0;79;0;0;0.00%
Sonic;76561197975129851;Five-SeveN;3;0;0;12;1;11;1;1;100.00%
Sonic;76561197975129851;M4A4;3;0;0;0;0;0;0;0;0.00%
Sonic;76561197975129851;Molotov;41;0;0;34;5;29;1;0;0.00%
Sonic;76561197975129851;HE Grenade;71;0;0;56;17;39;0;0;0.00%
Sonic;76561197975129851;Defuse Kit;10;0;0;0;0;0;0;0;0.00%
Sonic;76561197975129851;USP-S;27;0;0;84;18;66;6;5;83.33%
Sonic;76561197975129851;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
Sonic;76561197975129851;MAC-10;1;0;0;0;0;0;0;0;0.00%
Sonic;76561197975129851;Knife;70;0;0;116;0;116;0;0;0.00%
Sonic;76561197975129851;Kevlar + Helmet;55;0;0;0;0;0;0;0;0.00%
Sonic;76561197975129851;M4A1;26;0;0;638;95;543;25;11;44.00%
Sonic;76561197975129851;Glock-18;44;0;0;160;20;140;7;5;71.43%
Sonic;76561197975129851;Kevlar Vest;23;0;0;0;0;0;0;0;0.00%
Sonic;76561197975129851;Galil AR;6;0;0;35;5;30;1;0;0.00%
